,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:09,12,6,4,30,40,34,29,14,7,32,30,19,22,27,11,0,30,24,1,0,16,6,0,25,29,6,0,0,30,0,5,30,0,1,1,19,18,15,6,0,1,4,8,8,3,38,5,14,2,14,0,0,40,27,1,0,4,15,1,0,11,24,0,12,4,32,0,17,32,37,21,1,1,3,29,17,3,1,10,28,21,13,25,19,34,24,30,37,36,9,0,27,30,34,22,0,18,6,8,0,0
00:02:09,12,6,4,30,40,34,29,14,7,32,30,19,22,27,11,0,30,24,1,0,16,6,0,25,29,6,0,0,30,0,5,30,0,1,1,19,18,15,6,0,1,4,8,8,3,38,5,14,2,14,0,0,40,27,1,0,4,15,1,0,11,24,0,12,4,32,0,17,32,37,21,1,1,3,29,17,3,1,10,28,21,13,25,19,34,24,30,37,36,9,0,27,30,34,22,0,18,6,8,0,0
00:04:09,12,7,4,30,40,34,29,14,7,32,30,19,22,27,11,0,30,24,1,0,16,6,0,25,29,6,0,0,30,0,5,30,0,1,1,20,18,15,6,0,1,4,8,8,3,38,5,14,2,13,0,0,40,27,2,0,4,15,1,0,11,24,0,12,3,32,0,17,32,38,21,1,1,3,29,17,3,1,10,28,21,13,25,19,34,24,30,37,36,9,0,27,30,34,22,0,18,6,8,0,0
00:06:09,12,7,4,30,40,34,29,14,7,32,30,19,22,27,11,0,30,24,1,0,16,6,0,25,29,6,0,0,30,0,5,30,0,1,1,20,18,15,6,0,1,4,8,8,3,38,5,14,2,13,0,0,40,27,2,0,5,15,1,0,11,24,0,12,3,32,0,17,32,38,21,1,1,3,29,17,3,0,10,28,20,13,25,19,34,24,30,37,36,9,0,27,30,34,22,0,18,6,8,0,0
00:08:09,12,7,4,30,40,34,29,14,7,32,30,19,22,27,11,0,30,24,1,0,16,6,0,25,29,6,0,0,30,0,5,30,0,1,1,20,18,15,6,0,1,4,8,8,3,38,5,14,2,13,0,0,40,27,2,0,5,15,1,0,11,24,0,12,3,32,0,17,32,38,21,1,1,3,29,17,3,0,10,28,20,13,25,19,34,24,30,37,36,9,0,27,30,34,22,0,18,6,8,0,0
00:10:08,12,7,4,30,40,34,29,14,7,32,30,18,22,27,12,0,30,24,1,0,16,6,0,25,29,6,0,0,30,0,5,30,0,1,1,20,18,15,6,0,1,4,8,9,3,38,5,13,2,13,0,0,40,27,2,0,5,15,0,0,11,24,0,12,4,32,0,17,32,38,21,1,2,3,29,17,2,0,10,28,19,13,25,19,34,24,30,37,36,9,0,27,30,34,22,0,18,6,8,0,0
00:12:09,12,8,4,30,40,34,29,14,7,32,30,18,22,27,12,0,30,24,1,0,16,6,0,25,29,6,0,0,31,0,5,30,0,1,1,20,19,15,6,0,1,4,8,9,3,39,5,13,2,13,0,0,40,27,2,0,5,15,0,0,11,24,0,12,4,32,0,17,32,38,21,1,2,3,29,17,2,0,10,28,19,13,25,19,34,24,30,38,36,9,0,26,30,34,22,0,18,6,8,0,0
00:14:09,12,8,4,30,40,34,29,14,7,32,30,18,22,27,12,0,30,24,1,0,16,6,0,25,29,6,0,0,31,0,5,30,0,1,1,20,19,15,6,0,1,4,8,9,3,39,5,13,2,13,0,0,40,27,2,0,5,15,0,0,11,24,0,12,4,32,0,17,32,38,21,1,2,3,29,17,2,0,10,28,19,13,25,19,34,24,30,38,36,9,0,26,30,34,22,0,18,6,8,0,0
00:16:08,12,8,4,30,40,34,29,12,7,32,30,18,22,27,12,0,30,24,1,0,17,6,0,25,29,5,0,0,31,0,5,30,0,1,1,20,19,15,6,0,1,4,8,9,3,39,5,13,1,13,0,0,40,27,2,0,5,15,0,0,11,24,0,12,4,32,0,17,32,38,21,1,2,3,29,17,2,0,10,28,19,13,25,19,34,24,29,38,36,9,0,26,30,34,22,0,18,6,8,0,0
00:18:09,12,8,4,30,40,34,29,12,7,33,30,18,22,27,12,0,30,24,1,0,17,6,0,25,30,5,0,1,31,0,5,30,0,1,1,20,19,15,6,0,1,4,8,9,3,39,4,13,1,13,0,0,40,27,1,0,5,15,0,0,11,23,0,12,4,32,0,17,32,38,21,1,2,3,29,17,2,0,10,28,18,13,25,19,35,24,29,38,36,9,0,26,30,34,22,0,18,6,8,0,0
00:20:09,12,8,4,30,40,34,29,12,7,33,30,18,22,27,12,0,30,24,1,0,17,6,0,25,30,5,0,1,31,0,5,30,0,1,1,20,19,15,6,0,1,4,8,9,3,39,4,13,1,13,0,0,40,27,1,0,5,15,0,0,11,23,0,12,4,32,0,17,32,38,21,1,2,3,29,17,2,0,10,28,18,13,25,19,35,24,29,38,36,9,0,26,30,34,22,0,18,6,8,0,0
00:22:09,12,8,4,30,40,34,29,12,7,33,30,18,22,26,12,0,30,24,1,0,17,6,0,25,30,5,0,1,31,0,5,30,0,1,1,20,19,14,6,0,1,4,8,9,2,39,4,13,1,13,0,0,40,27,1,0,5,15,1,0,11,23,0,12,4,32,0,17,32,38,21,1,2,3,29,17,2,0,11,28,18,13,25,19,35,24,30,38,36,9,0,26,30,34,22,0,18,6,8,0,0
00:24:08,12,9,4,30,40,35,29,12,7,33,30,18,22,25,12,0,30,24,1,0,16,6,0,25,30,5,0,1,31,0,5,30,0,1,1,20,19,14,6,3,1,4,8,9,2,39,3,13,1,13,0,0,40,27,1,0,5,15,1,0,11,23,0,12,4,32,0,17,32,38,21,1,2,3,29,17,2,0,11,28,18,13,25,19,35,24,30,38,36,9,0,26,30,34,22,0,18,6,8,0,0
00:26:08,12,9,4,30,40,35,29,12,7,33,30,18,22,25,12,0,30,24,1,0,16,6,0,25,30,5,0,1,31,0,5,30,0,1,1,20,19,14,6,3,1,4,8,9,2,39,3,13,1,13,0,0,40,27,1,0,5,15,1,0,11,23,0,12,4,32,0,17,32,38,21,1,2,3,29,17,2,0,11,28,18,13,25,19,35,24,30,38,36,9,0,26,30,34,22,0,18,6,8,0,0
00:28:09,12,9,4,30,40,35,29,12,7,33,30,18,22,25,12,0,30,24,1,0,16,6,0,26,30,5,0,1,31,0,5,30,0,2,1,20,19,14,6,3,1,4,8,9,2,39,3,13,1,13,0,0,40,27,1,0,5,15,1,0,11,23,0,12,4,32,0,17,32,38,21,1,2,3,29,17,1,0,11,28,18,13,25,19,32,24,30,39,36,9,0,26,30,34,22,0,18,6,8,0,0
00:30:08,12,9,4,30,40,35,29,11,7,33,30,18,22,25,12,0,30,24,1,0,16,6,0,26,30,5,0,0,30,0,5,30,0,2,1,20,19,14,6,3,1,5,8,9,2,39,3,13,1,14,0,0,40,27,1,0,5,15,1,0,11,23,0,12,4,32,0,17,32,38,22,1,2,3,29,17,1,0,11,28,18,13,25,19,32,25,30,39,36,9,0,26,30,34,22,0,18,6,8,0,0
00:32:09,12,9,4,30,40,35,29,11,7,33,30,18,22,25,12,0,30,24,1,0,16,6,0,26,30,5,0,0,30,0,5,30,0,2,1,20,19,14,6,3,1,5,8,9,2,39,3,13,1,14,0,0,40,27,1,0,5,15,1,0,11,23,0,12,4,32,0,17,32,38,22,1,2,3,29,17,1,0,11,28,18,13,25,19,32,25,30,39,36,9,0,26,30,34,22,0,18,6,8,0,0
00:34:09,12,9,4,30,40,35,29,11,7,33,30,18,22,25,12,0,30,24,2,0,16,6,0,26,30,5,0,1,30,0,5,30,0,2,1,20,19,13,6,3,1,5,8,9,1,39,3,12,1,14,0,0,40,27,1,0,5,15,1,0,11,23,0,12,4,32,0,17,32,38,22,1,1,3,29,17,1,0,11,28,19,13,28,19,32,25,30,39,36,9,0,26,30,34,22,0,18,6,8,0,0
