,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:09,8,13,4,19,31,21,16,14,25,34,38,7,21,23,1,0,23,16,14,8,0,8,0,30,21,3,14,12,20,11,8,30,7,4,1,10,19,27,3,14,3,9,3,7,23,39,27,1,20,10,16,2,31,15,10,1,33,5,4,7,14,25,1,1,0,32,0,27,38,25,9,1,21,3,13,21,10,5,18,14,30,5,11,9,25,27,25,18,35,4,7,21,32,40,21,9,1,0,4,0,1
00:02:08,8,13,4,19,32,21,16,14,25,34,38,8,21,23,1,0,23,17,14,8,0,8,0,30,21,3,13,13,20,11,8,30,7,4,1,10,19,27,3,14,3,9,3,7,23,39,27,1,20,10,16,2,31,15,10,1,33,6,4,7,14,25,1,1,1,32,0,27,38,25,9,1,19,3,13,21,9,4,18,14,30,5,11,9,24,27,25,18,35,4,5,21,32,40,21,9,1,0,5,0,1
00:04:09,8,13,4,19,32,21,16,14,26,34,38,8,21,23,1,0,23,17,14,8,0,7,0,30,21,3,13,13,20,11,8,30,7,4,1,10,19,27,3,12,3,9,3,7,22,39,27,1,20,10,16,2,31,15,10,1,33,6,4,7,14,25,1,0,1,32,0,27,38,24,9,1,19,3,14,21,9,5,18,14,30,5,11,9,24,27,26,18,35,4,5,21,32,40,21,9,2,0,5,0,0
00:06:08,8,13,4,19,32,21,16,14,26,34,38,8,21,23,1,0,23,17,14,8,0,7,0,30,21,3,13,13,20,11,8,30,7,4,1,10,19,27,3,12,3,9,3,7,22,39,27,1,20,10,16,2,31,15,10,1,33,6,4,7,14,25,1,0,1,32,0,27,38,24,9,1,19,3,14,21,9,5,18,14,30,5,11,9,24,27,26,18,35,4,5,21,32,40,21,9,2,0,5,0,0
00:08:09,8,13,4,19,32,21,16,14,26,34,38,9,21,22,1,0,23,17,13,7,0,7,0,30,21,3,14,13,20,11,8,30,7,4,1,10,20,27,3,10,3,9,3,7,22,39,27,2,20,10,16,2,31,16,10,1,33,6,4,7,14,25,1,0,1,33,0,27,38,24,11,1,19,3,14,21,9,5,18,13,30,5,11,9,24,26,26,18,35,4,5,21,32,40,21,8,2,0,5,0,0
00:10:09,8,13,4,19,32,21,16,14,26,34,38,9,21,22,1,0,23,17,13,7,0,6,0,30,21,3,14,13,20,11,8,30,5,5,1,11,20,27,3,10,3,9,3,6,22,39,28,2,20,10,16,2,31,16,10,1,33,6,4,7,14,25,1,0,1,33,0,28,37,24,12,1,19,3,14,21,8,5,18,13,30,5,11,9,24,27,26,18,35,4,5,21,32,40,21,7,2,0,5,0,0
00:12:09,8,13,4,19,32,21,16,14,26,34,38,9,21,22,1,0,23,17,13,7,0,6,0,30,21,3,14,13,20,11,8,30,5,5,1,11,20,27,3,10,3,9,3,6,22,39,28,2,20,10,16,2,31,16,10,1,33,6,4,7,14,25,1,0,1,33,0,28,37,24,12,1,19,3,14,21,8,5,18,13,30,5,11,9,24,27,26,18,35,4,5,21,32,40,21,7,2,0,5,0,0
00:14:09,8,13,4,19,32,21,16,14,26,35,38,9,21,22,1,0,23,16,13,7,0,6,0,30,21,3,14,12,20,10,8,30,5,5,1,13,19,27,3,10,3,9,3,6,22,37,28,2,20,10,16,2,31,16,9,1,33,6,4,7,14,25,2,0,0,33,0,28,37,24,12,1,18,3,14,21,9,5,18,13,30,4,11,9,24,27,27,18,35,4,4,22,32,40,21,6,2,1,4,2,0
00:16:09,8,13,4,19,33,21,16,14,26,36,38,9,21,22,1,0,23,16,13,7,0,6,0,30,21,2,15,12,21,10,8,29,5,5,1,13,20,27,2,10,3,9,3,6,23,37,28,2,20,10,16,2,31,17,9,1,33,6,5,7,13,25,2,0,0,33,0,28,37,24,12,1,19,3,14,22,9,5,18,13,30,4,11,9,24,27,27,18,35,4,4,22,32,40,21,6,2,1,4,2,0
00:18:09,8,13,4,19,33,21,16,14,26,36,38,9,21,22,1,0,23,16,13,7,0,6,0,30,21,2,15,12,21,10,8,29,5,5,1,13,20,27,2,10,3,9,3,6,23,37,28,2,20,10,16,2,31,17,9,1,33,6,5,7,13,25,2,0,0,33,0,28,37,24,12,1,19,3,14,22,9,5,18,13,30,4,11,9,24,27,27,18,35,4,4,22,32,40,21,6,2,1,4,2,0
