,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:08,2,1,5,19,37,18,22,2,32,25,19,0,25,27,23,14,10,25,2,0,24,0,0,30,29,4,16,8,13,0,2,30,1,1,0,20,19,0,5,0,13,2,0,17,24,39,20,15,8,13,4,1,35,21,22,5,6,11,6,1,4,39,0,0,0,31,0,24,34,33,40,9,2,0,17,26,3,15,20,16,29,8,14,17,22,18,20,27,38,4,0,14,26,27,22,12,1,13,3,0,1
00:02:09,2,1,5,19,37,18,22,2,32,25,19,0,25,27,23,14,10,25,2,0,24,0,0,30,29,4,16,8,13,0,2,30,1,1,0,20,19,0,5,0,13,2,0,17,24,39,20,15,8,13,4,1,35,21,22,5,6,11,6,1,4,39,0,0,0,31,0,24,34,33,40,9,2,0,17,26,3,15,20,16,29,8,14,17,22,18,20,27,38,4,0,14,26,27,22,12,1,13,3,0,1
00:04:08,2,1,5,19,38,18,22,2,32,25,20,0,25,27,23,14,10,25,2,0,24,0,0,30,30,3,15,8,13,0,2,30,1,1,0,20,19,0,5,0,13,2,0,17,24,40,18,14,8,13,4,1,35,21,22,5,6,11,6,0,5,40,0,0,0,31,0,24,34,33,40,9,2,0,17,28,3,15,20,16,29,8,14,18,22,18,21,27,38,4,0,14,26,27,22,10,0,13,3,0,1
00:06:09,1,1,5,19,38,19,22,2,32,24,20,0,25,27,23,14,10,25,2,0,24,0,0,30,30,3,15,7,13,0,2,30,1,1,0,20,19,2,5,1,13,0,0,17,24,40,17,14,7,13,4,1,35,21,22,4,5,13,5,0,5,40,0,0,0,31,0,24,34,33,40,9,2,0,17,29,3,16,20,17,29,8,14,18,22,19,21,27,38,4,0,14,26,28,22,10,0,13,3,0,1
00:08:08,1,1,5,19,38,19,22,2,32,24,20,0,25,27,23,14,10,25,2,0,24,0,0,30,30,3,15,7,13,0,2,30,1,1,0,20,19,2,5,1,13,0,0,17,24,40,17,14,7,13,4,1,35,21,22,4,5,13,5,0,5,40,0,0,0,31,0,24,34,33,40,9,2,0,17,29,3,16,20,17,29,8,14,18,22,19,21,27,38,4,0,14,26,28,22,10,0,13,3,0,1
00:10:08,1,1,5,19,38,19,22,2,32,24,20,0,25,25,23,14,10,25,2,0,24,0,0,30,30,3,15,7,13,0,1,30,1,1,0,20,19,2,5,1,13,0,0,17,24,40,17,14,7,13,4,1,35,20,22,4,6,13,5,0,5,40,0,0,0,31,0,24,35,33,40,9,2,0,17,29,3,16,20,17,30,8,14,19,22,19,21,27,38,4,0,14,26,28,22,10,0,13,3,0,1
00:12:09,1,1,5,19,38,19,22,2,32,24,20,0,25,25,23,14,10,25,2,0,24,0,0,30,30,3,15,7,13,0,1,30,1,1,0,20,19,2,5,1,13,0,0,17,24,40,17,14,7,13,4,1,35,20,22,4,6,13,5,0,5,40,0,0,0,31,0,24,35,33,40,9,2,0,17,29,3,16,20,17,30,8,14,19,22,19,21,27,38,4,0,14,26,28,22,10,0,13,3,0,1
00:14:09,1,1,5,19,38,19,22,2,32,24,20,0,25,25,23,14,11,25,2,0,24,0,0,30,30,4,14,10,13,0,1,30,1,1,0,20,19,2,5,2,13,0,0,15,24,40,18,14,7,13,4,1,35,20,22,4,6,13,5,0,5,40,0,0,0,31,0,24,35,33,40,9,2,0,18,30,3,16,20,17,30,8,14,19,22,19,21,27,38,4,0,14,26,28,22,9,0,14,3,0,1
00:16:08,1,1,5,19,38,19,22,2,32,24,20,1,25,25,23,14,10,25,2,0,24,0,0,30,30,4,14,10,14,0,1,30,1,1,0,20,19,2,5,2,13,0,0,15,24,40,18,14,6,13,4,1,35,20,22,4,6,13,5,0,5,40,0,0,0,31,0,24,35,33,40,9,2,0,18,30,3,16,20,17,30,8,14,19,22,19,21,27,38,4,0,14,26,28,22,9,0,14,3,0,1
00:18:09,1,1,5,19,38,19,22,2,32,24,20,1,25,25,23,14,10,25,2,0,24,0,0,30,30,4,14,10,14,0,1,30,1,1,0,20,19,2,5,2,13,0,0,15,24,40,18,14,6,13,4,1,35,20,22,4,6,13,5,0,5,40,0,0,0,31,0,24,35,33,40,9,2,0,18,30,3,16,20,17,30,8,14,19,22,19,21,27,38,4,0,14,26,28,22,9,0,14,3,0,1
00:20:09,1,1,5,19,38,20,22,2,32,24,21,2,25,25,24,14,11,25,2,0,24,0,0,30,30,4,14,10,14,0,2,30,1,1,0,20,18,2,5,2,13,0,0,15,25,40,18,14,6,13,4,1,35,20,22,3,6,13,5,0,5,40,0,0,0,31,0,24,35,33,40,9,2,0,18,30,2,16,19,17,30,8,14,19,22,19,21,27,38,4,0,14,26,28,22,9,0,14,3,0,1
00:22:09,1,1,5,19,38,20,22,2,32,24,21,2,25,25,25,14,12,25,2,0,24,0,0,30,29,4,13,10,14,0,2,30,1,1,0,20,18,2,5,2,13,0,0,15,26,40,18,14,6,13,4,1,35,20,22,3,6,13,5,0,5,40,0,0,0,31,0,24,35,33,40,10,1,1,18,30,2,16,20,17,30,7,14,19,22,19,21,27,38,4,0,14,26,28,22,7,0,14,3,1,1
00:24:09,1,1,5,19,38,20,22,2,32,24,21,2,25,25,25,14,12,25,2,0,24,0,0,30,29,4,13,10,14,0,2,30,1,1,0,20,18,2,5,2,13,0,0,15,26,40,18,14,6,13,4,1,35,20,22,3,6,13,5,0,5,40,0,0,0,31,0,24,35,33,40,10,1,1,18,30,2,16,20,17,30,7,14,19,22,19,21,27,38,4,0,14,26,28,22,7,0,14,3,1,1
00:26:08,1,1,5,19,38,20,22,2,32,23,21,2,25,25,25,14,12,25,2,0,25,0,0,30,28,4,13,10,14,0,2,30,1,1,0,20,18,2,5,1,13,0,0,15,26,40,18,14,5,13,4,1,35,20,22,2,6,13,5,0,5,39,0,0,0,31,0,24,35,33,40,10,1,1,17,31,2,16,20,17,30,7,14,19,22,19,21,27,38,4,0,15,26,28,22,7,0,14,2,1,1
00:28:09,1,1,5,19,38,20,22,2,32,23,21,2,25,25,25,14,13,25,2,0,25,0,0,30,28,4,13,10,14,0,2,30,1,1,0,20,17,2,5,1,13,0,0,14,26,40,18,14,5,13,4,1,35,19,22,0,6,13,5,0,5,39,0,0,0,31,0,24,35,33,40,10,1,1,17,31,2,16,20,17,30,7,14,19,22,19,21,27,38,4,0,15,26,28,22,7,0,14,2,1,1
