,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:09,2,1,3,24,39,22,30,4,25,22,19,9,21,19,14,4,25,20,30,0,8,4,3,30,17,2,0,22,40,1,10,25,1,5,11,18,8,14,3,2,9,3,0,0,31,35,7,18,10,11,0,2,39,27,5,4,10,2,2,6,9,39,1,2,0,34,1,9,29,25,29,7,16,23,24,11,2,0,14,19,18,29,10,15,33,25,27,32,24,6,19,30,16,29,22,0,9,3,8,0,0
00:02:09,2,1,3,24,39,22,30,4,24,22,20,9,22,19,14,4,25,20,30,0,8,3,2,30,17,2,0,20,40,1,10,24,1,5,11,18,8,14,3,2,9,3,0,0,30,37,7,18,9,11,0,2,39,27,5,4,10,2,3,6,9,39,1,2,0,34,1,9,29,25,29,7,16,23,24,11,3,0,14,20,17,29,10,15,33,25,27,32,24,6,19,30,16,29,22,0,9,3,8,0,0
00:04:09,2,1,3,24,39,23,30,4,24,22,20,9,22,19,14,4,25,20,30,0,8,3,2,30,18,2,0,18,40,0,10,24,1,5,11,18,9,14,2,3,9,3,0,0,30,37,6,18,9,11,0,2,39,27,5,4,10,2,3,6,9,39,1,2,0,34,1,9,29,25,29,7,16,23,24,12,3,0,14,20,17,29,10,15,33,25,27,33,24,6,18,30,16,29,22,0,9,3,8,0,0
00:06:09,2,1,3,24,39,23,30,4,24,22,20,9,22,19,14,4,25,20,30,0,8,3,2,30,18,2,0,18,40,0,10,24,1,5,11,18,9,14,2,3,9,3,0,0,30,37,6,18,9,11,0,2,39,27,5,4,10,2,3,6,9,39,1,2,0,34,1,9,29,25,29,7,16,23,24,12,3,0,14,20,17,29,10,15,33,25,27,33,24,6,18,30,16,29,22,0,9,3,8,0,0
00:08:08,2,1,3,24,39,23,30,5,25,22,20,9,22,19,14,4,25,20,30,0,8,3,2,30,18,2,0,18,40,0,10,24,1,7,11,18,9,13,2,3,9,3,0,0,30,37,5,18,9,12,0,2,39,28,5,3,10,3,3,6,9,39,1,2,0,34,1,9,29,26,29,7,15,23,24,12,3,0,14,20,17,29,10,15,33,25,27,33,24,6,18,30,16,29,22,0,9,3,8,0,0
00:10:09,2,1,3,24,39,23,30,5,25,22,20,9,22,19,14,4,26,21,29,0,8,3,0,30,18,2,0,17,40,0,10,24,1,7,11,18,9,13,2,3,9,3,0,0,29,37,5,18,8,12,0,3,39,28,5,3,10,3,3,6,9,39,1,2,0,34,1,9,29,26,29,8,15,23,24,13,3,0,14,20,18,29,10,15,33,25,26,33,24,6,18,30,16,29,22,0,9,3,8,0,0
00:12:08,2,1,3,24,39,23,30,5,25,22,20,9,22,19,14,4,26,21,29,0,8,3,0,30,18,2,0,17,40,0,10,24,1,7,11,18,9,13,2,3,9,3,0,0,29,37,5,18,8,12,0,3,39,28,5,3,10,3,3,6,9,39,1,2,0,34,1,9,29,26,29,8,15,23,24,13,3,0,14,20,18,29,10,15,33,25,26,33,24,6,18,30,16,29,22,0,9,3,8,0,0
00:14:09,2,1,3,24,39,25,30,5,25,22,19,10,22,19,14,4,26,21,29,0,8,3,0,30,18,3,1,17,40,0,10,24,1,7,11,18,9,13,2,2,9,3,0,0,29,37,5,18,7,12,1,3,39,28,4,3,10,3,3,6,8,39,1,2,1,34,2,9,29,27,29,8,13,23,23,13,3,0,14,20,19,29,10,15,33,25,26,33,24,6,18,30,16,29,22,0,9,3,8,0,0
00:16:09,2,1,3,24,39,25,30,5,25,22,19,10,22,19,14,3,26,21,29,0,8,3,0,30,19,3,1,17,40,0,10,24,1,7,11,19,9,13,1,2,9,3,0,0,30,37,4,18,6,12,1,3,39,28,4,3,10,3,3,6,8,39,1,2,2,35,2,9,29,27,29,9,12,23,23,13,3,0,14,20,19,29,10,15,33,25,26,33,24,6,18,29,16,29,22,0,9,3,8,0,0
00:18:08,2,1,3,24,39,25,30,5,25,22,19,10,22,19,14,3,26,21,29,0,8,3,0,30,19,3,1,17,40,0,10,24,1,7,11,19,9,13,1,2,9,3,0,0,30,37,4,18,6,12,1,3,39,28,4,3,10,3,3,6,8,39,1,2,2,35,2,9,29,27,29,9,12,23,23,13,3,0,14,20,19,29,10,15,33,25,26,33,24,6,18,29,16,29,22,0,9,3,8,0,0
00:20:09,2,1,3,24,39,26,30,5,25,22,19,10,22,18,14,3,26,22,29,0,8,2,0,30,19,3,1,17,40,0,10,24,1,7,11,19,9,13,1,2,9,3,0,0,30,37,4,18,6,12,1,3,39,28,4,3,10,3,3,6,8,40,1,2,2,35,2,9,30,27,30,9,11,24,23,13,3,1,14,20,19,29,10,15,33,25,27,33,24,6,18,29,17,29,22,0,9,3,8,0,0
00:22:09,2,1,3,24,39,26,30,5,25,22,19,10,22,18,14,3,25,22,29,0,8,2,0,30,19,3,0,16,40,0,10,24,1,7,11,19,9,13,1,1,9,3,0,0,30,37,4,18,5,12,1,3,39,28,4,3,10,3,3,6,8,40,0,2,2,35,2,9,30,27,30,9,11,24,23,14,3,2,15,19,20,29,10,15,33,25,27,33,24,6,18,27,17,29,22,0,9,3,8,0,0
00:24:09,2,1,3,24,39,26,30,5,25,22,19,10,22,18,14,3,25,22,29,0,8,2,0,30,19,3,0,16,40,0,10,24,1,7,11,19,9,13,1,1,9,3,0,0,30,37,4,18,5,12,1,3,39,28,4,3,10,3,3,6,8,40,0,2,2,35,2,9,30,27,30,9,11,24,23,14,3,2,15,19,20,29,10,15,33,25,27,33,24,6,18,27,17,29,22,0,9,3,8,0,0
00:26:08,2,1,3,24,40,26,30,5,25,22,19,10,22,18,14,3,25,22,29,0,8,2,0,30,19,3,0,15,40,0,10,24,1,8,11,19,9,12,1,1,9,3,0,0,30,37,4,18,4,12,1,3,39,28,4,3,10,3,3,6,8,40,0,2,2,35,2,9,30,27,30,9,11,24,23,14,2,2,15,19,20,29,10,15,33,25,27,33,24,6,18,27,17,29,22,0,9,3,8,0,0
00:28:09,2,1,3,24,40,26,30,5,25,22,19,10,22,18,14,2,25,21,29,0,8,2,0,30,19,3,0,15,40,0,10,22,1,8,11,19,9,11,1,1,9,3,0,0,30,36,4,18,3,12,1,3,39,28,4,3,10,3,3,6,9,40,0,2,2,35,1,9,30,27,30,9,10,24,23,14,0,2,15,19,20,29,10,15,33,25,27,33,24,6,17,27,17,29,22,1,8,3,8,0,0
00:30:09,2,1,3,24,40,26,30,5,25,22,19,10,22,18,14,2,25,21,29,0,8,2,0,30,19,3,0,15,40,0,10,22,1,8,11,19,9,11,1,1,9,3,0,0,30,36,4,18,3,12,1,3,39,28,4,3,10,3,3,6,9,40,0,2,2,35,1,9,30,27,30,9,10,24,23,14,0,2,15,19,20,29,10,15,33,25,27,33,24,6,17,27,17,29,22,1,8,3,8,0,0
00:32:08,2,1,3,24,40,26,30,6,25,22,19,10,22,18,14,2,25,21,29,0,8,2,0,30,20,3,0,15,40,0,10,22,1,8,11,19,9,11,1,0,9,3,0,0,30,36,4,18,3,12,1,3,39,29,5,3,10,3,4,6,9,40,0,2,2,35,1,9,30,27,30,9,10,24,24,14,0,2,15,19,20,29,10,15,33,25,27,33,24,6,17,27,17,29,22,1,8,4,8,0,0
00:34:09,2,1,3,24,40,26,30,6,25,22,19,10,22,18,14,1,26,21,29,0,8,1,0,30,20,2,0,14,40,0,10,22,1,7,11,19,7,11,1,0,9,3,0,0,30,36,3,17,2,12,1,3,39,29,5,2,11,3,4,6,9,40,0,2,1,35,1,9,31,27,30,9,11,23,24,14,0,2,16,19,22,28,9,15,33,25,27,33,24,6,17,26,17,29,22,1,7,4,8,0,0
00:36:09,2,1,3,24,40,26,30,6,25,22,19,10,22,18,14,1,26,21,29,0,8,1,0,30,20,2,0,14,40,0,10,22,1,7,11,19,7,11,1,0,9,3,0,0,30,36,3,17,2,12,1,3,39,29,5,2,11,3,4,6,9,40,0,2,1,35,1,9,31,27,30,9,11,23,24,14,0,2,16,19,22,28,9,15,33,25,27,33,24,6,17,26,17,29,22,1,7,4,8,0,0
00:38:08,2,1,3,24,40,26,30,6,25,22,19,10,22,18,14,1,28,21,29,0,8,1,0,30,21,2,0,14,40,0,10,22,1,7,11,19,7,11,1,0,9,3,0,0,30,36,3,17,2,12,2,3,39,29,5,2,11,3,5,6,9,40,0,2,1,35,1,9,31,28,32,10,11,23,24,14,0,2,16,19,24,28,10,15,33,25,27,33,24,6,17,26,17,29,22,1,7,4,8,0,0
00:40:09,2,1,3,24,40,26,30,6,25,23,19,10,22,18,14,1,28,21,29,0,8,1,0,30,21,2,0,14,40,0,10,22,1,7,11,19,7,11,1,0,9,3,0,0,30,36,3,17,2,12,2,3,39,29,5,2,11,3,5,6,9,40,0,2,1,35,1,9,31,28,32,10,11,23,24,14,0,2,16,19,24,28,11,15,33,25,27,33,24,6,17,26,17,29,22,1,7,4,8,0,0
00:42:09,2,1,3,24,40,26,30,6,25,23,19,10,22,18,14,1,28,21,29,0,8,1,0,30,21,2,0,14,40,0,10,22,1,7,11,19,7,11,1,0,9,3,0,0,30,36,3,17,2,12,2,3,39,29,5,2,11,3,5,6,9,40,0,2,1,35,1,9,31,28,32,10,11,23,24,14,0,2,16,19,24,28,11,15,33,25,27,33,24,6,17,26,17,29,22,1,7,4,8,0,0
00:44:08,2,1,3,24,40,26,30,6,25,23,19,10,22,18,15,1,28,21,29,0,8,1,0,30,21,2,0,14,40,0,10,22,1,8,11,19,7,11,1,0,9,3,0,0,30,36,3,17,2,12,2,3,39,29,5,2,11,3,5,6,9,40,0,2,1,35,1,10,31,28,32,10,11,23,24,14,0,2,16,19,24,28,11,15,33,25,27,34,24,6,17,26,17,29,22,2,7,4,8,0,0
00:46:09,2,1,3,24,40,26,30,6,25,23,19,10,22,18,15,1,29,21,29,0,8,1,0,30,21,2,0,14,40,0,10,22,1,8,11,19,7,11,1,0,9,3,0,0,30,36,3,17,2,12,2,3,39,29,5,2,11,3,5,6,9,40,0,2,2,35,1,10,31,28,32,10,11,23,24,14,0,2,16,19,24,28,12,15,33,25,27,34,24,6,17,26,17,29,22,2,7,4,8,0,0
00:48:09,2,1,3,24,40,26,30,6,25,23,19,10,22,18,15,1,29,21,29,0,8,1,0,30,21,2,0,14,40,0,10,22,1,8,11,19,7,11,1,0,9,3,0,0,30,36,3,17,2,12,2,3,39,29,5,2,11,3,5,6,9,40,0,2,2,35,1,10,31,28,32,10,11,23,24,14,0,2,16,19,24,28,12,15,33,25,27,34,24,6,17,26,17,29,22,2,7,4,8,0,0
00:50:09,2,1,3,24,40,26,30,6,25,23,19,10,22,18,15,1,30,21,29,0,8,1,0,30,21,2,0,14,40,0,10,22,1,8,11,19,7,11,1,0,9,3,0,0,30,36,3,17,2,12,2,3,39,29,5,2,11,3,5,6,9,40,0,2,2,35,1,10,31,28,32,10,11,23,24,14,0,2,16,19,24,28,12,15,33,25,27,34,24,6,17,26,17,29,22,2,7,4,8,0,0
00:52:08,2,1,3,24,40,26,30,6,25,23,19,10,22,18,15,1,30,21,29,0,8,1,0,30,21,2,0,14,40,0,10,22,1,8,11,19,7,11,1,0,9,3,0,0,30,36,3,17,2,12,2,3,39,29,5,2,11,3,5,6,9,40,0,2,2,35,1,10,31,28,32,10,11,23,24,14,0,2,16,19,24,28,12,15,33,25,28,34,24,6,17,26,17,29,22,2,7,4,8,0,0
00:54:09,2,1,3,24,40,26,30,6,25,23,19,10,22,18,15,1,30,21,29,0,8,1,0,30,21,2,0,14,40,0,10,22,1,8,11,19,7,11,1,0,9,3,0,0,30,36,3,17,2,12,2,3,39,29,5,2,11,3,5,6,9,40,0,2,2,35,1,10,31,28,32,10,11,23,24,14,0,2,16,19,24,28,12,15,33,25,28,34,24,6,17,26,17,29,22,2,7,4,8,0,0
