,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:09,8,22,2,14,3,3,28,10,17,0,16,16,22,3,11,12,29,22,23,16,22,36,8,4,4,2,20,27,28,7,7,29,3,17,1,3,15,30,5,24,1,3,12,1,23,32,13,15,11,12,7,19,21,24,16,13,37,24,9,18,17,37,40,8,8,18,5,21,23,17,12,14,3,24,16,5,7,11,6,9,5,12,3,2,3,12,26,0,21,2,24,24,27,40,6,12,12,15,2,0,11
00:02:08,8,22,2,14,3,3,28,10,17,0,16,16,22,3,11,12,29,22,23,16,22,36,8,4,4,2,20,27,28,7,7,29,3,17,1,3,15,30,5,24,1,3,12,1,23,32,13,15,11,12,7,19,21,24,16,13,37,24,9,18,17,37,40,8,8,18,5,21,23,17,12,14,3,24,16,5,7,11,6,9,5,12,3,2,3,12,26,0,21,2,24,24,27,40,6,12,12,15,2,0,11
00:04:09,8,22,2,14,3,3,28,10,17,0,16,16,22,3,11,12,28,22,23,16,22,36,8,4,4,3,20,28,28,7,7,29,3,17,1,3,15,30,5,25,1,3,12,0,23,32,13,15,11,12,7,19,21,24,15,13,37,24,9,18,17,37,40,8,8,18,5,21,23,17,12,14,2,24,16,5,7,11,6,9,6,12,3,2,3,12,26,0,21,2,24,24,27,40,6,12,12,15,2,0,11
00:06:08,8,22,2,14,3,4,28,10,17,0,16,15,22,4,11,12,27,22,23,16,22,36,6,4,4,3,20,28,28,6,7,29,3,17,1,3,15,30,5,24,1,2,12,1,23,32,13,15,11,12,7,19,21,24,15,13,37,24,9,18,17,37,40,8,8,18,5,21,23,17,12,14,2,24,16,5,6,11,7,8,6,12,3,2,3,12,26,0,21,2,24,26,27,40,6,12,12,15,2,0,11
00:08:09,8,22,2,14,3,4,28,10,17,0,16,15,22,4,11,12,27,22,23,16,22,36,6,4,4,3,20,28,28,6,7,29,3,17,1,3,15,30,5,24,1,2,12,1,23,32,13,15,11,12,7,19,21,24,15,13,37,24,9,18,17,37,40,8,8,18,5,21,23,17,12,14,2,24,16,5,6,11,7,8,6,12,3,2,3,12,26,0,21,2,24,26,27,40,6,12,12,15,2,0,11
00:10:08,8,22,2,14,3,4,29,10,17,0,16,15,22,4,11,12,27,22,23,16,22,35,6,4,4,3,20,28,30,7,7,29,4,17,1,3,15,30,6,23,1,2,12,1,23,32,13,15,11,12,7,19,21,24,15,13,37,24,9,18,17,37,40,8,8,18,5,20,23,17,12,14,3,24,16,5,6,11,7,8,6,12,3,2,3,12,26,0,21,2,24,26,27,40,6,11,13,15,2,0,12
00:12:09,8,22,2,14,3,4,29,10,18,0,16,16,22,4,11,11,27,21,23,16,22,35,6,4,4,3,19,27,30,8,7,29,4,17,1,3,15,30,6,23,1,2,12,1,22,32,12,15,11,12,7,19,21,24,15,13,37,25,9,18,17,38,40,8,8,18,5,20,23,17,12,14,3,24,16,5,5,11,7,8,6,12,3,2,3,12,26,0,21,2,24,26,27,40,6,11,13,15,2,0,12
00:14:09,8,22,2,14,3,4,29,10,18,0,16,16,22,4,11,11,27,21,23,16,22,35,6,4,4,3,19,27,30,8,7,29,4,17,1,3,15,30,6,23,1,2,12,1,22,32,12,15,11,12,7,19,21,24,15,13,37,25,9,18,17,38,40,8,8,18,5,20,23,17,12,14,3,24,16,5,5,11,7,8,6,12,3,2,3,12,26,0,21,2,24,26,27,40,6,11,13,15,2,0,12
00:16:08,8,21,2,14,2,4,29,10,18,0,16,16,22,4,11,11,26,21,23,16,22,35,6,4,4,3,19,27,30,7,7,29,4,17,1,3,14,30,6,22,1,2,12,1,22,32,12,15,11,11,7,19,21,24,16,13,37,25,9,18,17,39,40,8,8,18,5,20,23,16,12,14,4,24,16,5,5,11,7,8,6,12,3,2,3,12,26,0,21,2,24,26,27,40,6,11,13,15,2,0,12
00:18:09,8,21,2,14,2,4,30,10,20,0,16,16,22,3,11,11,26,23,23,16,23,35,6,5,5,3,19,27,32,7,7,29,4,17,1,3,14,29,6,22,1,2,12,1,22,30,12,15,10,11,7,19,21,23,17,13,37,25,9,18,17,38,39,8,9,18,5,20,24,16,12,14,4,24,15,5,5,11,7,7,6,11,3,1,3,12,26,0,21,2,24,26,27,40,6,11,13,15,2,0,12
