,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:09,13,9,0,27,29,20,26,8,18,22,38,19,25,14,4,3,25,26,3,0,17,0,0,30,24,1,0,10,39,3,3,30,0,3,1,19,14,17,1,4,1,8,0,0,14,40,9,0,0,4,2,0,33,28,4,8,17,6,1,9,3,23,0,4,8,22,1,15,21,31,34,6,15,6,26,23,4,1,20,23,22,12,17,14,37,29,29,24,40,4,10,24,19,40,22,10,10,5,11,1,0
00:02:09,13,9,0,27,29,20,26,8,18,22,38,19,25,14,4,3,25,26,3,0,17,0,0,30,25,1,0,10,39,2,3,30,0,3,1,19,14,17,1,3,1,8,0,0,14,40,9,0,0,4,2,0,33,28,4,8,17,5,1,9,3,24,0,4,8,23,1,15,21,31,34,6,15,5,26,23,3,1,20,23,22,12,17,14,37,29,29,24,40,4,10,24,19,40,22,10,10,5,11,1,0
00:04:09,13,9,0,27,29,20,27,8,18,22,38,19,25,14,4,2,25,26,3,0,17,0,0,30,25,1,0,10,39,2,3,30,0,3,1,19,14,17,1,3,1,8,0,1,14,40,9,0,0,4,1,0,33,28,4,8,17,5,1,9,3,24,0,4,8,23,0,15,21,31,34,7,15,5,26,23,3,1,20,23,22,12,17,14,37,29,30,24,40,4,9,23,19,40,22,10,8,5,11,1,0
00:06:09,13,9,0,27,29,20,27,8,18,22,38,19,25,14,4,2,25,26,3,0,17,0,0,30,25,1,0,10,39,2,3,30,0,3,1,19,14,17,1,3,1,8,0,1,14,40,9,0,0,4,1,0,33,28,4,8,17,5,1,9,3,24,0,4,8,23,0,15,21,31,34,7,15,5,26,23,3,1,20,23,22,12,17,14,37,29,30,24,40,4,9,23,19,40,22,10,8,5,11,1,0
00:08:08,13,9,0,27,29,20,27,8,17,22,38,19,25,14,4,2,25,26,3,0,17,0,0,30,25,0,0,10,39,3,3,30,0,2,1,19,14,17,1,2,1,8,0,1,14,40,9,0,0,4,0,0,33,28,4,8,17,5,1,10,3,24,0,4,8,23,1,15,21,31,34,7,15,5,26,23,3,1,20,23,23,12,17,14,37,29,30,24,40,4,9,23,19,40,22,10,8,5,11,1,1
00:10:08,13,9,0,27,29,20,28,8,17,23,38,19,25,14,4,2,25,26,3,0,17,0,0,30,25,0,1,9,39,4,3,30,0,2,1,20,15,17,1,2,1,8,0,1,14,40,9,0,0,4,0,0,33,29,5,8,16,5,1,10,3,24,0,4,8,23,0,15,21,31,34,7,15,5,26,23,2,1,20,23,24,12,17,14,37,29,30,24,40,4,9,23,19,40,22,9,8,5,12,1,1
00:12:09,13,9,0,27,29,20,28,8,17,23,38,19,25,14,4,2,25,26,3,0,17,0,0,30,25,0,1,9,39,4,3,30,0,2,1,20,15,17,1,2,1,8,0,1,14,40,9,0,0,4,0,0,33,29,5,8,16,5,1,10,3,24,0,4,8,23,0,15,21,31,34,7,15,5,26,23,2,1,20,23,24,12,17,14,37,29,30,24,40,4,9,23,19,40,22,9,8,5,12,1,1
00:14:09,12,9,0,27,29,20,29,8,17,24,37,19,25,13,4,2,25,26,3,0,17,0,0,30,25,0,0,9,39,4,3,30,0,2,1,20,15,17,1,2,1,8,0,1,14,40,9,0,0,4,0,0,33,29,5,8,16,5,1,10,4,24,0,4,8,23,0,15,21,31,34,7,15,5,24,24,2,1,20,23,24,12,17,14,37,29,30,24,40,4,9,23,19,40,22,9,8,5,12,1,1
00:16:09,12,9,0,27,29,20,29,8,17,24,37,19,25,13,4,2,25,26,3,0,18,0,0,30,26,0,0,9,39,4,3,30,0,2,1,19,13,17,1,0,1,9,0,0,15,40,9,0,0,3,0,0,33,29,5,7,16,5,1,10,4,24,0,4,8,23,0,15,21,31,34,7,15,5,24,24,0,1,20,23,24,13,17,14,37,29,30,24,40,4,9,23,19,40,22,9,9,5,12,1,1
00:18:09,12,9,0,27,29,20,29,8,17,24,37,19,25,13,4,2,25,26,3,0,18,0,0,30,26,0,0,9,39,4,3,30,0,2,1,19,13,17,1,0,1,9,0,0,15,40,9,0,0,3,0,0,33,29,5,7,16,5,1,10,4,24,0,4,8,23,0,15,21,31,34,7,15,5,24,24,0,1,20,23,24,13,17,14,37,29,30,24,40,4,9,23,19,40,22,9,9,5,12,1,1
