,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:20:09,8,13,2,2,29,11,14,20,4,17,16,21,25,1,18,3,22,20,15,17,20,17,9,20,12,6,16,21,10,11,4,29,20,7,12,13,20,34,19,11,3,6,21,1,8,40,28,3,9,1,14,11,24,16,15,11,15,17,6,0,11,13,12,1,8,37,6,23,24,19,28,2,23,22,6,12,10,10,15,27,29,0,9,9,21,21,13,25,34,11,4,2,39,23,12,12,22,7,3,0,9
00:22:09,8,13,2,2,29,11,13,20,4,17,16,21,25,2,19,3,22,20,15,17,20,17,9,20,12,6,16,21,10,11,4,29,21,7,12,13,20,34,19,11,3,6,21,1,8,39,29,3,9,1,14,11,24,16,15,11,15,17,6,0,11,13,12,1,8,37,6,23,24,19,28,2,23,22,7,12,10,10,15,28,29,0,9,9,21,21,11,25,34,11,4,2,39,23,12,12,22,7,3,0,9
00:24:08,8,13,2,2,29,11,13,20,4,17,16,21,25,2,19,3,22,20,15,17,20,17,9,20,12,6,16,20,10,11,4,29,21,7,12,13,20,34,19,10,3,6,21,0,8,39,29,3,9,1,14,11,24,16,15,11,15,17,6,0,11,13,11,1,8,37,6,23,24,19,28,2,23,21,7,12,10,10,15,26,29,0,9,9,21,21,10,25,34,11,4,2,39,23,12,11,22,7,3,0,9
00:26:08,8,13,2,2,29,11,13,20,4,17,16,21,25,2,19,3,22,20,15,17,20,17,9,20,12,6,16,20,10,11,4,29,21,7,12,13,20,34,19,10,3,6,21,0,8,39,29,3,9,1,14,11,24,16,15,11,15,17,6,0,11,13,11,1,8,37,6,23,24,19,28,2,23,21,7,12,10,10,15,26,29,0,9,9,21,21,10,25,34,11,4,2,39,23,12,11,22,7,3,0,9
00:28:09,8,13,2,2,29,11,14,20,4,16,16,21,25,3,19,3,22,20,15,17,20,17,9,20,12,6,16,21,10,12,4,29,21,7,12,13,20,34,19,10,3,6,21,0,8,39,29,3,9,0,14,11,24,15,15,11,15,17,6,1,11,13,11,1,8,37,6,23,24,19,28,2,23,21,7,12,10,10,15,26,30,0,9,9,21,21,10,25,34,11,4,2,39,23,12,11,21,7,3,0,8
00:30:09,8,13,2,2,29,11,14,20,4,16,16,21,25,4,19,3,22,20,15,17,20,17,9,20,12,6,16,21,10,12,4,29,21,6,12,13,20,34,19,10,3,6,21,0,8,39,29,3,9,0,15,11,24,17,15,11,15,17,6,1,11,13,11,1,8,37,6,23,24,19,28,2,23,21,7,13,9,11,15,26,30,0,9,9,21,22,10,25,34,11,4,2,39,23,12,11,21,7,3,0,8
00:32:09,8,13,2,2,29,11,14,20,4,16,16,21,25,4,19,3,22,20,15,17,20,17,9,20,12,6,16,21,10,12,4,29,21,6,12,13,20,34,19,10,3,6,21,0,8,39,29,3,9,0,15,11,24,17,15,11,15,17,6,1,11,13,11,1,8,37,6,23,24,19,28,2,23,21,7,13,9,11,15,26,30,0,9,9,21,22,10,25,34,11,4,2,39,23,12,11,21,7,3,0,8
00:34:08,7,13,2,2,29,11,14,20,4,16,16,21,25,6,19,3,22,20,15,17,20,17,9,20,14,6,17,21,10,12,4,29,21,6,12,13,19,34,19,9,3,6,21,0,8,38,29,3,9,0,14,11,24,17,15,11,14,17,6,1,11,13,11,1,8,37,6,23,24,19,28,2,23,20,7,13,9,11,15,26,30,0,9,9,21,22,10,25,34,11,4,2,39,23,13,10,21,7,3,0,8
00:36:09,7,13,2,2,29,11,15,20,5,16,16,21,25,6,19,3,22,20,15,17,21,18,9,20,14,6,17,20,10,12,4,29,21,6,12,13,19,34,19,9,3,6,21,0,8,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,8,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,25,34,11,4,2,39,23,13,10,21,7,3,0,7
00:38:09,7,13,2,2,29,11,15,20,5,16,16,21,25,6,19,3,22,20,15,17,21,18,9,20,14,6,17,20,10,12,4,29,21,6,12,13,19,34,19,9,3,6,21,0,8,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,8,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,25,34,11,4,2,39,23,13,10,21,7,3,0,7
00:40:09,7,13,2,2,29,11,15,20,5,16,16,21,25,6,19,3,22,20,15,17,21,18,9,20,14,6,17,20,11,12,4,29,21,6,12,13,19,34,19,9,3,6,21,0,8,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,8,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,25,34,11,4,3,39,23,13,10,23,7,3,0,7
00:42:08,7,13,2,2,29,11,15,20,5,16,16,21,25,6,19,3,23,20,15,17,21,18,9,20,14,6,17,20,11,12,4,29,21,6,12,13,19,34,19,9,3,6,21,0,8,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,8,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
00:44:09,7,13,2,2,29,11,15,20,5,16,16,21,25,6,19,3,23,20,15,17,21,18,9,20,14,6,17,20,11,12,4,29,21,6,12,13,19,34,19,9,3,6,21,0,8,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,8,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
00:46:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,20,14,6,17,20,11,12,4,29,21,6,12,13,19,34,19,9,3,6,21,0,8,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,8,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
00:48:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,20,14,6,17,20,11,12,4,29,21,6,12,13,19,34,19,9,3,6,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
00:50:08,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,20,14,6,17,20,11,12,4,29,21,6,12,13,19,34,19,9,3,6,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
00:52:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,6,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
00:54:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,6,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
00:56:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,6,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
00:58:08,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,6,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:00:16,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,6,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:02:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,6,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:04:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,6,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:06:08,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,6,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:08:08,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,7,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:10:08,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,7,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:12:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,7,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:14:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,7,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:16:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,7,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:18:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,7,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,15,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:20:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,7,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,16,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:22:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,7,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,16,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:24:08,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,7,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,16,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:26:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,7,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,16,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:28:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,7,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,16,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:30:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,7,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,16,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:32:08,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,7,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,16,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:34:08,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,7,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,16,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:36:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,7,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,16,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:38:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,7,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,16,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:40:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,7,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,16,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:42:08,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,7,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,16,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:44:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,7,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,20,7,13,9,11,16,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
01:46:09,7,13,2,2,29,11,15,20,5,16,17,21,25,7,19,3,23,20,15,17,21,18,9,21,14,6,17,20,11,12,4,29,21,6,12,13,20,34,19,9,3,7,21,0,9,38,29,3,8,0,14,10,24,17,15,11,14,17,6,1,11,12,11,1,9,37,6,23,24,19,28,2,23,21,7,13,9,11,16,25,30,0,9,9,21,22,10,26,34,11,4,3,39,23,13,10,23,7,3,0,7
