,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:08,30,6,19,7,19,3,26,20,9,6,0,28,0,17,3,18,30,30,20,18,10,22,17,15,13,4,0,26,25,0,5,29,2,18,10,3,7,30,9,15,2,6,30,2,10,32,4,2,0,11,13,14,30,29,39,34,40,6,7,9,17,34,35,4,19,9,12,30,12,7,11,3,19,27,3,18,0,26,1,6,23,31,7,6,4,8,18,2,27,8,30,30,0,9,9,0,22,17,7,2,16
00:02:09,30,6,19,7,20,3,25,20,9,6,0,28,0,17,3,18,30,30,20,18,10,22,17,15,13,5,2,26,25,0,5,29,2,18,10,3,7,30,9,15,2,6,30,2,10,32,4,2,0,11,13,14,30,29,39,34,40,6,7,9,17,34,35,4,19,9,12,30,12,7,11,3,19,27,3,18,0,25,1,6,24,31,7,6,4,8,20,2,27,8,30,30,0,9,9,0,20,17,7,2,16
00:04:09,30,6,19,7,20,3,26,19,9,6,0,28,0,17,3,18,30,29,20,18,10,22,16,15,13,5,2,27,25,0,6,29,2,18,10,3,7,30,9,15,2,6,30,2,10,31,4,2,0,11,13,14,30,29,39,34,40,6,6,9,17,34,35,4,19,9,12,30,12,7,11,3,19,27,3,19,0,25,1,6,24,31,7,6,4,8,20,2,27,8,30,30,0,9,9,0,20,17,8,2,16
00:06:08,30,6,19,7,20,3,26,19,9,6,0,28,0,17,3,18,30,29,20,18,10,22,16,15,13,5,2,27,25,0,6,29,2,18,10,3,7,30,9,15,2,6,30,2,10,31,4,2,0,11,13,14,30,29,39,34,40,6,6,9,17,34,35,4,19,9,12,30,12,7,11,3,19,27,3,19,0,25,1,6,24,31,7,6,4,8,20,2,27,8,30,30,0,9,9,0,20,17,8,2,16
00:08:09,30,6,19,7,20,3,26,18,9,6,0,28,0,17,3,18,30,29,20,18,10,22,16,15,14,5,2,27,24,0,6,29,2,18,10,5,8,30,9,13,2,6,30,2,10,31,4,2,0,11,13,14,30,29,38,34,40,6,6,9,17,34,35,4,19,9,10,31,12,7,12,3,19,27,3,19,0,25,1,6,25,31,7,6,4,8,20,2,27,8,30,30,0,9,9,0,20,17,8,2,16
00:10:09,30,6,19,7,20,3,26,18,9,6,0,28,0,17,3,18,30,29,20,18,10,22,17,16,14,5,2,27,22,0,6,29,3,18,10,5,8,30,9,11,1,6,30,2,10,31,4,2,0,11,13,14,30,29,38,34,40,6,6,10,17,34,35,4,19,9,10,31,12,7,12,3,19,27,3,20,0,25,1,6,25,31,7,6,4,8,20,2,27,8,30,30,0,9,10,0,20,17,8,2,16
00:12:08,30,6,19,7,20,3,26,18,9,6,0,28,0,17,3,18,30,29,20,18,10,22,17,16,14,5,2,27,22,0,6,29,3,18,10,5,8,30,9,11,1,6,30,2,10,31,4,2,0,11,13,14,30,29,38,34,40,6,6,10,17,34,35,4,19,9,10,31,12,7,12,3,19,27,3,20,0,25,1,6,25,31,7,6,4,8,20,2,27,8,30,30,0,9,10,0,20,17,8,2,16
00:14:08,30,6,19,7,20,3,26,18,9,6,0,28,0,17,3,18,30,29,20,18,10,22,17,16,14,5,1,27,22,0,6,29,3,18,10,5,8,29,9,11,0,6,30,2,10,31,3,2,0,11,13,14,30,29,38,34,40,6,6,10,17,35,35,4,19,9,10,31,12,7,12,3,18,27,3,20,0,22,1,6,26,31,7,5,4,8,20,2,27,8,30,30,0,9,10,0,21,17,8,2,16
00:16:08,30,6,19,7,20,4,26,18,9,6,0,28,0,17,3,18,30,30,20,18,10,22,17,16,14,5,0,27,22,0,6,29,3,18,10,6,8,29,9,9,0,6,30,2,10,31,3,2,0,11,13,14,30,29,38,34,40,6,6,10,17,35,35,4,19,9,10,31,12,7,12,3,17,27,3,20,0,22,1,6,26,31,7,5,4,7,20,2,27,8,30,30,0,9,10,0,21,17,8,2,16
00:18:09,30,6,19,7,20,4,26,18,9,6,0,28,0,17,3,18,30,30,20,18,10,22,17,16,14,5,0,27,22,0,6,29,3,18,10,6,8,29,9,9,0,6,30,2,10,31,3,2,0,11,13,14,30,29,38,34,40,6,6,10,17,35,35,4,19,9,10,31,12,7,12,3,17,27,3,20,0,22,1,6,26,31,7,5,4,7,20,2,27,8,30,30,0,9,10,0,21,17,8,2,16
