,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:09,0,2,0,28,36,30,30,13,10,28,35,14,24,20,27,2,22,22,9,0,24,1,0,30,29,5,0,0,39,0,5,28,0,10,0,18,17,0,0,0,3,1,2,2,6,35,9,0,0,9,0,0,40,20,6,3,4,15,0,0,3,33,0,3,0,40,4,9,32,30,38,12,7,3,11,14,1,5,12,10,28,12,24,16,31,36,27,40,40,5,0,30,34,38,22,7,13,3,8,1,0
00:02:08,0,2,0,29,36,30,30,13,10,28,35,14,24,19,27,2,21,22,9,0,24,0,0,30,29,3,0,0,39,0,5,28,0,10,0,20,17,0,0,0,3,1,2,2,6,35,9,0,0,10,0,0,40,20,6,3,4,15,0,0,3,33,0,3,0,40,4,9,32,30,38,12,7,3,11,14,1,5,12,11,30,12,24,16,31,36,27,40,40,5,0,30,34,38,22,7,14,3,8,1,0
00:04:09,0,2,0,29,36,30,30,13,10,28,35,14,24,19,27,2,21,22,9,0,24,0,0,30,29,3,0,0,39,0,5,28,0,10,0,20,17,0,0,0,3,1,2,2,6,35,9,0,0,10,0,0,40,20,6,3,4,15,0,0,3,33,0,3,0,40,4,9,32,30,38,12,7,3,11,14,1,5,12,11,30,12,24,16,31,36,27,40,40,5,0,30,34,38,22,7,14,3,8,1,0
00:06:09,0,2,0,29,36,30,30,13,10,28,35,14,24,15,27,2,21,22,9,0,24,0,0,30,29,2,0,0,39,0,5,28,0,10,0,20,17,0,0,0,3,2,2,2,6,35,9,0,0,10,0,0,40,21,6,3,4,15,0,0,3,34,0,3,0,40,4,9,32,30,38,12,7,3,11,14,1,6,12,11,30,12,24,16,31,35,27,40,40,5,0,30,34,38,22,7,14,4,8,1,0
00:08:09,0,2,0,29,36,30,30,13,10,28,35,14,24,15,27,2,21,22,9,0,24,0,0,30,29,2,0,0,39,0,5,28,0,10,0,20,17,0,0,0,3,2,2,2,6,35,9,0,0,10,0,0,40,21,6,3,4,15,0,0,3,34,0,3,0,40,4,9,32,30,38,12,7,3,11,14,1,6,12,11,30,12,24,16,31,35,27,40,40,5,0,30,34,38,22,7,14,4,8,1,0
00:10:08,0,2,0,29,36,30,30,13,10,28,35,14,24,15,27,2,21,23,9,0,24,0,0,30,29,2,0,0,39,0,5,28,0,10,0,20,16,0,0,0,3,3,2,2,6,35,9,0,0,10,0,0,40,22,6,3,4,15,0,0,3,35,0,3,0,40,4,9,32,30,38,12,7,3,11,13,1,6,12,11,30,12,24,16,32,35,27,40,40,5,0,30,34,38,22,7,14,4,8,1,0
00:12:08,0,2,0,29,36,31,30,14,10,28,35,14,24,15,27,1,21,23,8,0,24,0,0,30,30,2,0,0,39,0,5,28,0,11,0,20,16,0,0,1,3,4,1,1,6,35,10,0,0,10,0,0,40,22,6,3,4,14,0,0,3,35,0,3,0,40,4,9,32,30,39,12,7,3,11,13,1,9,12,11,30,12,24,16,32,35,27,40,40,5,0,30,34,38,22,6,14,4,8,1,0
00:14:09,0,2,0,29,36,31,30,14,10,28,35,14,24,15,27,1,21,23,8,0,24,0,0,30,30,2,0,0,39,0,5,28,0,11,0,20,16,0,0,1,3,4,1,1,6,35,10,0,0,10,0,0,40,22,6,3,4,14,0,0,3,35,0,3,0,40,4,9,32,30,39,12,7,3,11,13,1,9,12,11,30,12,24,16,32,35,27,40,40,5,0,30,34,38,22,6,14,4,8,1,0
00:16:09,0,2,0,29,36,31,30,14,10,28,35,14,23,14,27,1,21,23,8,0,23,0,0,30,30,2,0,0,39,1,5,29,0,11,0,20,16,0,0,0,3,4,1,1,6,34,10,0,0,10,0,0,40,22,6,3,3,14,0,0,3,34,0,3,0,40,3,13,32,31,40,12,7,3,11,13,1,9,12,11,30,12,24,16,32,35,27,40,40,5,0,30,34,37,22,6,14,4,8,1,0
00:18:08,0,2,0,29,36,31,30,14,10,28,35,13,23,14,27,1,21,24,8,0,24,0,0,30,30,1,0,0,39,2,5,29,0,11,0,20,16,0,0,0,3,4,1,1,6,34,10,0,0,10,0,0,40,22,6,3,3,14,0,0,3,34,0,3,0,40,3,13,32,31,39,11,6,3,11,13,1,9,12,11,30,12,24,16,32,35,27,40,40,5,0,30,34,37,22,6,14,4,8,1,0
00:20:08,0,2,0,29,36,31,30,14,10,28,35,13,23,14,27,1,21,24,8,0,24,0,0,30,30,1,0,0,39,2,5,29,0,11,0,20,16,0,0,0,3,4,1,1,6,34,10,0,0,10,0,0,40,22,6,3,3,14,0,0,3,34,0,3,0,40,3,13,32,31,39,11,6,3,11,13,1,9,12,11,30,12,24,16,32,35,27,40,40,5,0,30,34,37,22,6,14,4,8,1,0
00:22:09,0,2,0,29,37,31,30,14,10,28,35,13,23,14,27,0,21,24,8,0,24,0,0,30,30,2,0,0,39,2,5,29,0,11,0,20,16,0,0,0,3,4,1,1,6,34,10,0,0,10,0,0,40,23,6,3,3,14,0,0,3,34,0,3,0,40,3,13,32,31,39,11,6,3,11,13,1,9,12,11,30,11,24,16,32,35,27,40,40,5,0,30,34,37,22,6,15,4,8,1,0
00:24:09,0,2,0,29,37,31,30,14,10,28,35,13,23,14,27,0,21,24,8,0,24,0,0,30,30,2,0,0,39,2,5,29,0,11,0,20,16,0,0,0,3,4,1,1,6,34,10,0,0,10,0,0,40,23,6,3,3,14,1,0,3,34,0,3,0,40,3,14,32,32,39,11,5,3,11,14,0,9,13,11,30,11,26,16,32,35,27,40,40,5,0,30,34,37,22,5,15,4,8,1,0
00:26:08,0,2,0,29,37,31,30,14,10,28,35,13,23,14,27,0,21,24,8,0,24,0,0,30,30,2,0,0,39,2,5,29,0,11,0,20,16,0,0,0,3,4,1,1,6,34,10,0,0,10,0,0,40,23,6,3,3,14,1,0,3,34,0,3,0,40,3,14,32,32,39,11,5,3,11,14,0,9,13,11,30,11,26,16,32,35,27,40,40,5,0,30,34,37,22,5,15,4,8,1,0
00:28:08,0,2,0,29,37,31,30,13,10,28,35,13,23,13,27,0,21,24,8,0,25,0,0,30,30,2,0,0,39,0,5,29,0,11,0,20,16,0,0,1,3,4,1,1,6,35,10,0,0,9,0,0,40,23,6,3,3,14,1,0,3,34,0,3,0,40,3,14,32,33,39,11,5,3,11,15,0,9,12,11,30,11,26,17,32,35,27,40,40,5,0,30,34,37,22,5,13,4,8,1,0
00:30:09,0,2,0,29,37,32,30,13,10,28,35,13,23,13,27,0,21,24,8,0,25,0,0,30,30,2,0,0,39,0,5,29,0,12,0,20,16,0,0,1,3,4,1,1,6,35,10,0,0,9,0,0,40,23,6,3,2,13,1,0,3,34,0,3,0,40,2,14,32,33,39,11,5,3,11,15,0,9,13,11,30,10,26,17,32,35,27,40,40,5,0,30,34,37,22,5,13,4,8,1,0
00:32:09,0,2,0,29,37,32,30,13,10,28,35,13,23,13,27,0,21,24,8,0,25,0,0,30,30,2,0,0,39,0,5,29,0,12,0,20,16,0,0,1,3,4,1,1,6,35,10,0,0,9,0,0,40,23,6,3,2,13,1,0,3,34,0,3,0,40,2,14,32,33,39,11,5,3,11,15,0,9,13,11,30,10,26,17,32,35,27,40,40,5,0,30,34,37,22,5,13,4,8,1,0
00:34:09,0,2,0,29,37,32,30,13,10,28,35,12,23,13,27,0,20,25,8,0,25,0,0,30,30,2,0,0,39,0,5,28,0,12,0,20,15,0,0,0,3,4,1,1,6,35,10,0,0,9,0,0,40,23,6,3,2,13,1,0,3,34,0,3,0,40,2,14,32,33,39,11,2,3,11,15,0,8,13,11,30,10,26,16,32,35,27,40,40,5,0,30,34,37,22,5,13,4,8,1,0
00:36:09,0,2,0,29,37,32,30,12,10,28,35,12,23,13,27,0,20,25,7,0,25,0,0,30,30,2,0,0,39,0,5,28,0,12,0,20,17,0,0,1,3,4,1,1,6,34,11,0,0,9,0,0,40,24,6,3,2,13,1,0,3,34,0,4,0,40,2,14,31,34,40,11,2,3,11,16,0,8,14,11,30,10,26,16,32,35,27,40,40,5,0,30,34,36,22,4,13,4,9,1,0
00:38:09,0,2,0,29,37,32,30,12,10,28,35,12,23,13,27,0,20,25,7,0,25,0,0,30,30,2,0,0,39,0,5,28,0,12,0,20,17,0,0,1,3,4,1,1,6,34,11,0,0,9,0,0,40,24,6,3,2,13,1,0,3,34,0,4,0,40,2,14,31,34,40,11,2,3,11,16,0,8,14,11,30,10,26,16,32,35,27,40,40,5,0,30,34,36,22,4,13,4,9,1,0
00:40:08,0,2,0,29,37,32,30,12,10,28,35,12,23,13,27,0,20,25,7,0,25,0,0,30,30,2,0,0,39,0,5,28,0,12,0,20,17,0,0,1,3,4,1,1,6,34,11,0,0,9,0,0,40,24,6,3,2,13,1,0,3,34,0,4,0,40,2,14,31,34,40,11,2,3,11,16,0,8,14,11,30,10,26,16,32,35,27,40,40,5,0,30,34,36,22,4,13,4,10,1,0
